Order ID,Order Date,Customer ID,First Name,Last Name,Email,Phone,Billing Address,Shipping Address,Country,Product,SKU,Quantity,Price,Total Price,Discount,Tax,Shipping Cost,Grand Total,Payment Method,Fulfillment Status,Carrier,Tracking Number,Return Status,Refunded Amount
cca8aec6-c546-4c24-9b61-a3eabcb851a2,2023-08-28,f295759a-7308-41b7-9615-f32c9e0420e3,John,Nichols,danielle12@fernandez.biz,(911)215-4200,"5878 Lam Mountain Suite 632
New Heather, AR 66379","831 Jennifer Ferry
South Matthewborough, ID 87075",Montenegro,Wireless Earbuds,ELEC-8737,3,49.99,149.97,15,14.997,11.747150075051128,161.71415007505112,PayPal,unfulfilled,,,Returned,149.97
1407f69d-b893-4c0c-96b8-949da301c43c,2024-05-10,4eb4bd72-0873-4cc1-bfae-f032f9598f06,Jennifer,Brennan,andrewmclaughlin@ruiz.com,942-367-9932x3861,"748 Burns Gardens
Katherineside, AK 29018","440 Dana Plains Suite 545
Lake Carolyn, MA 01419",Antigua and Barbuda,Portable Charger,ELEC-1239,3,39.99,119.97,0,11.997,20.694369494963077,152.66136949496305,PayPal,partially fulfilled,UPS,60ae22f8-9e0,Returned,119.97
ad5b9556-221c-4bf0-9822-3103b888e73c,2023-07-14,22a802d0-6e6a-476c-b4ea-2c4b217ae5c5,April,Parker,sullivanjennifer@yahoo.com,(418)388-5353,"25748 Wilson Points Apt. 156
New Christopher, UT 51420","PSC 9777, Box 7292
APO AA 12255",Somalia,VR Headset,ELEC-9268,3,249.99,749.97,15,74.997,20.050608386510582,830.0176083865106,Credit Card,unfulfilled,,,Partially Returned,374.985
3660e71c-9d11-41fd-9665-16ea00e6a9f8,2024-01-17,b1ffd572-8f21-4a1e-b115-5a55540ae993,Alexandra,Harris,websternancy@gmail.com,664.533.2045,"4107 Martinez Ports
Juanville, IN 94502","910 Cole Garden Suite 708
Powerschester, HI 43208",Guinea,Mechanical Keyboard,ELEC-9639,1,109.99,109.99,5,10.999,10.025893899935387,126.01489389993537,PayPal,unfulfilled,,,Partially Returned,54.995
07847e8c-53a0-4cdf-ac55-29d42aaa2206,2025-02-27,70a21dd4-2878-4c1c-8427-4c6fd592eab3,Donald,Soto,grahamhenry@peters-campbell.org,(208)464-0998,"61280 Mccarthy Centers Apt. 148
Christineport, VT 80303","694 Howard Drive Suite 130
New Elizabethchester, KY 90572",South Georgia and the South Sandwich Islands,Gaming Mouse,ELEC-7135,1,59.99,59.99,0,5.9990000000000006,5.445269537156074,71.43426953715608,Google Pay,unfulfilled,,,Not Returned,0.0
d6225e7c-e098-4a48-a0dc-c477df059c43,2023-12-19,054ab64a-070b-4fc0-b276-37c262b8f3be,Amy,Baker,ygomez@avila.net,+1-816-854-4768x417,"111 Moore Stream Suite 297
South Elizabethside, OR 77647","Unit 9828 Box 9506
DPO AE 49357",Ecuador,VR Headset,ELEC-6010,2,249.99,499.98,0,49.998000000000005,17.501774231399025,567.4797742313991,Credit Card,fulfilled,USPS,ace3ae8d-b8c,Partially Returned,249.99
cd91a214-9887-4a6d-be51-609df2268d5b,2024-02-13,e339e992-5b1e-4438-af75-e8ec8a788a47,William,Schmitt,salinasjason@wright.biz,+1-779-648-3296x371,"87301 Smith Junction Suite 103
New Susanland, DE 33361","672 Jessica Summit Apt. 982
Burnston, WA 71227",Central African Republic,Smart Home Hub,ELEC-5052,1,129.99,129.99,0,12.999000000000002,23.260540454856656,166.24954045485666,Apple Pay,partially fulfilled,UPS,dee3fdcb-b3b,Not Returned,0.0
a9bd09c4-121f-47e9-be03-c5e497e045a7,2023-09-25,72ec10a6-9825-41a1-9342-eab52956adb8,Anne,Humphrey,zgolden@griffith.com,865.927.0070x0361,"28423 Kevin Vista
Sarahfort, FL 87814","6437 Jenny Dale Apt. 060
Shawnstad, MD 02447",Malawi,Portable Charger,ELEC-2471,2,39.99,79.98,0,7.998000000000001,23.187176959179155,111.16517695917916,Apple Pay,partially fulfilled,UPS,be908913-a2c,Returned,79.98
ab4e3e31-2d69-4a39-80a0-fc387d4cb6f4,2023-07-27,f26b39ff-27dc-49fd-9a21-666842d0dd58,Lauren,Williams,gnewton@price.biz,+1-166-157-6091x0955,"48540 Kimberly Coves Apt. 443
South Shannon, MI 56096","372 Cynthia Underpass
Williamsmouth, WV 05683",Iraq,VR Headset,ELEC-7632,2,249.99,499.98,15,49.998000000000005,18.825101389397766,553.8031013893979,Credit Card,fulfilled,UPS,e15bd35f-b8c,Not Returned,0.0
fd0eda06-3a4e-43d9-93d5-04c148f9996b,2024-05-17,b109b692-8415-4d13-9e3d-56300d7b162f,Thomas,Leonard,wrighttony@reeves-bishop.com,799.419.3832x55221,"0406 Michele Land Apt. 073
Lake Curtisstad, MA 02768","41991 Webb Avenue
Yateschester, ID 10265",Namibia,Mechanical Keyboard,ELEC-2797,1,109.99,109.99,15,10.999,18.511806085342123,124.5008060853421,Apple Pay,unfulfilled,,,Partially Returned,54.995
91e92aeb-788d-4cbc-97b2-046cbc07f42b,2024-07-11,0ddb0d6a-4e67-4b87-9117-be25a1e63aa5,Candice,Lewis,halldenise@mcdonald-lowe.net,233-694-1909x44203,"15630 Curtis Tunnel Apt. 898
South Angelatown, KY 09773","USNV Ballard
FPO AE 89346",Ethiopia,Gaming Mouse,ELEC-1653,1,59.99,59.99,5,5.9990000000000006,21.15943778387956,82.14843778387956,Bank Transfer,unfulfilled,,,Partially Returned,29.995
1d3fa16f-850f-4860-a454-c8f19f2356cb,2024-08-15,f323eea9-24dd-49c1-8fe3-1ae24bd31e80,Troy,Miller,kyle98@torres.info,9881327618,"9288 Lauren Dale Apt. 036
New Kevinstad, WI 39718","8742 Christina Loaf
New Mark, NC 04470",Mauritania,VR Headset,ELEC-8252,3,249.99,749.97,15,74.997,20.651964073623105,830.6189640736231,Credit Card,partially fulfilled,FedEx,c38f241c-a9e,Returned,749.97
82bbf9c7-ea22-446e-b4ee-449fd32ab3da,2024-12-19,2ea301d9-ac98-43f4-aa92-0f0b1b00af1c,James,Taylor,williamsmichelle@gmail.com,305-428-1177,"USS Baxter
FPO AE 75968","62843 Gonzalez Stream Suite 132
Mccormickmouth, NE 03927",Costa Rica,Gaming Mouse,ELEC-1719,2,59.99,119.98,15,11.998000000000001,15.518665369422528,132.49666536942254,PayPal,unfulfilled,,,Partially Returned,59.99
48e819b3-43de-4fab-87b7-92f2d43620de,2024-07-16,42103c9d-074f-4e0c-aeda-4ec8f610e8ff,Ronnie,Hanna,daniellesmith@bauer.com,079-751-8461x7793,"05560 Ashley Extensions Apt. 652
Tinahaven, OR 64878","370 Marvin Lock
New Zacharyland, NE 72260",Mexico,VR Headset,ELEC-7249,3,249.99,749.97,0,74.997,8.000283593914387,832.9672835939143,Google Pay,partially fulfilled,DHL,5cb4c9f7-6c8,Partially Returned,374.985
d8af95cd-655f-4b0d-b47c-a1df2abc1b8d,2024-07-12,73a091d5-12c4-4602-98a9-203c0c8afcb0,Michael,Pruitt,sanchezrichard@yahoo.com,931.143.7302,"351 Monique Pine Apt. 365
South Mark, DE 44939","74253 Brandi Mountain
Thomasshire, NV 95808",Fiji,4K Action Camera,ELEC-8120,1,149.99,149.99,15,14.999000000000002,20.12683656814362,170.11583656814364,PayPal,partially fulfilled,USPS,bcd2566e-397,Returned,149.99
a807ab6f-4a47-4586-9ed0-a3dde230216b,2023-09-07,818a9d28-0546-4388-8caa-5e596e0e0f5e,William,Brown,jlloyd@gmail.com,001-118-332-4264x362,"870 Michelle Mountain Apt. 026
Gibsonstad, OK 12223","53343 Logan Orchard
Port Michaelburgh, ME 25838",Israel,Smartwatch,ELEC-9618,2,199.99,399.98,10,39.998000000000005,21.76029374297896,451.73829374297895,Google Pay,unfulfilled,,,Not Returned,0.0
968a7497-3421-488d-bba2-1538ce57ddad,2024-12-31,e22f887b-eaaf-4c7e-b2ea-60a974f5e67f,Courtney,Steele,butleredward@wagner.com,539-273-3771,"55901 Lisa Squares Suite 978
West Henrytown, NJ 73170","00070 Justin Turnpike
Douglastown, MO 44373",Puerto Rico,VR Headset,ELEC-6296,1,249.99,249.99,0,24.999000000000002,17.65401087245399,292.643010872454,Bank Transfer,fulfilled,FedEx,ea8663fa-5c3,Returned,249.99
bd35e3e0-08f6-452c-a0e9-ac8a719b1de9,2024-12-27,5450f7a3-434b-424b-a936-958e52b58e52,Jennifer,Wang,bob26@thomas-hinton.biz,134-107-6270,"137 Brian Street
Donovanville, KS 78447","4225 Huang Club Apt. 495
Hubbardmouth, IA 50827",Marshall Islands,Smartwatch,ELEC-4676,1,199.99,199.99,15,19.999000000000002,21.60294313839777,226.59194313839777,Google Pay,partially fulfilled,DHL,cde5512c-4f2,Not Returned,0.0
1a9ae832-3539-4455-aed5-9b64a5821035,2024-04-23,97d33e61-4285-4820-9867-3c629c8240b2,Kimberly,Fields,andersonjeff@gmail.com,260-151-7981x976,"532 Richard Locks
North Dawn, TX 35307","596 Joseph Center Apt. 805
Dillonbury, AK 30469",Haiti,4K Action Camera,ELEC-1445,3,149.99,449.97,0,44.99700000000001,20.935711995431824,515.9027119954319,PayPal,partially fulfilled,USPS,33cae187-73d,Returned,449.97
055d6ce8-8cd9-46d7-a367-fd6c6f92d1c0,2023-04-22,68525560-30a1-4f8e-bf5e-ddf7a391cf82,Kimberly,Mclean,paigepearson@hotmail.com,9174728553,"5952 Garcia Fords
West Amanda, MS 75127","214 Powell Mountain Apt. 284
Philipstad, NV 35156",Latvia,Gaming Mouse,ELEC-6551,3,59.99,179.97,10,17.997,16.421682982135827,204.3886829821358,Google Pay,partially fulfilled,DHL,85984eba-f46,Returned,179.97
af347f28-2645-4987-b6d3-684b9f21e12d,2024-05-16,2f58b5f6-d6d3-497c-a461-27ba0ab816ef,Loretta,Johnson,wallcarlos@gonzalez-zimmerman.net,275.671.8304,"2760 Hannah Extension Apt. 438
East Jason, OH 91597","USNV Jones
FPO AP 65450",Uganda,Noise Cancelling Headphones,ELEC-6707,3,299.99,899.97,5,89.99700000000001,20.853735677474326,1005.8207356774744,Credit Card,fulfilled,UPS,fb225d87-74f,Partially Returned,449.985
d3c46f71-0ed7-47db-bbaa-ad7366a86545,2024-07-20,8e976d2f-22cf-4b79-9700-534f4f7d7042,Stephanie,Williams,michael27@gmail.com,670.175.9756x390,"892 William Lane Apt. 643
New Brent, ME 92758","1577 Joseph Common Apt. 633
South Jamiestad, NM 02835",Uzbekistan,Smart Home Hub,ELEC-2782,2,129.99,259.98,10,25.998000000000005,14.50301979258662,290.4810197925866,Credit Card,unfulfilled,,,Partially Returned,129.99
4746be4c-adab-41a8-a1c0-66143e9ad398,2024-10-01,2275a853-ea6a-414a-b370-6ac11d2a9aa7,Paul,Reynolds,duncanrenee@hotmail.com,(084)998-9611x7617,"5986 Timothy Port
Schneiderville, MI 61734","PSC 7847, Box 9687
APO AE 56231",Somalia,Smartwatch,ELEC-4667,2,199.99,399.98,5,39.998000000000005,21.91022715922754,456.88822715922754,Apple Pay,fulfilled,USPS,fd567509-468,Not Returned,0.0
3a062aad-ed54-4841-8276-39672b91012c,2023-08-20,d94a432b-5e94-4eaf-9b6f-9e6635df4f97,Tracy,Khan,cory38@gmail.com,+1-253-497-2354,"921 Lopez Stream Suite 388
Russellton, SD 37615","1038 Sarah Drive Suite 808
Kevinshire, IL 95783",Norfolk Island,Noise Cancelling Headphones,ELEC-5568,2,299.99,599.98,5,59.998000000000005,19.015170750639108,673.9931707506391,Google Pay,unfulfilled,,,Not Returned,0.0
ddfab21b-4fed-493d-bde7-98d561b8ba39,2023-03-18,525b1a48-85dd-4393-a4fb-b960a1d474ab,Antonio,Garcia,alvin13@jensen.biz,816-052-6250x8325,"0731 Wayne Forge
Thomasview, IA 30574","0707 Brady Forge
Murphyshire, CT 23985",Saint Helena,4K Action Camera,ELEC-4740,3,149.99,449.97,15,44.99700000000001,21.227331934080052,501.1943319340801,Google Pay,fulfilled,UPS,2ec78efc-8cd,Not Returned,0.0
a7ee34a1-c6c2-49ce-abb6-25c5f60755f9,2023-05-15,6fbcdaec-afd3-4626-a791-d41ce6d37713,Kenneth,Johnston,charlesshelton@yahoo.com,+1-253-418-2093x56101,"52372 Chambers Squares
Evansland, VA 78010","1667 Johnson Summit
Walterfurt, FL 93236",British Virgin Islands,Wireless Earbuds,ELEC-9722,3,49.99,149.97,5,14.997,14.590414526825107,174.55741452682508,Google Pay,unfulfilled,,,Not Returned,0.0
6bb6bf76-145a-4911-b9da-566150c261b0,2023-10-12,a70efaf1-1bde-4571-8d98-677bdc2aec50,Samantha,Martinez,smithbrittney@wells.com,(056)798-7525,"18586 David Parkway Suite 145
Port Danielleberg, UT 99226","150 Adkins Run Apt. 766
East Matthewton, AL 89580",Swaziland,Portable Charger,ELEC-9045,1,39.99,39.99,5,3.9990000000000006,6.083076984261178,45.07207698426118,Google Pay,partially fulfilled,DHL,aa4c4bd1-582,Returned,39.99
53cbafc9-3a04-46c7-95f1-112e2835197a,2023-05-14,6e129752-8d3d-46b6-b231-7ec031920f3b,Anna,Mitchell,nelsonsarah@chambers.com,554-593-6474,"322 Charles Walks Apt. 278
South Susan, IN 17637","6835 Taylor Cove Apt. 259
Taylorville, ID 53674",Guinea,Wireless Earbuds,ELEC-8713,2,49.99,99.98,0,9.998000000000001,7.2603336492972215,117.23833364929723,Credit Card,partially fulfilled,USPS,846dc7bb-9a4,Not Returned,0.0
14b41826-d47b-440d-baf6-81f5c56e493a,2024-09-28,6a336bb0-c314-440c-b1af-10c1b87d2d34,Kristen,Hurley,nicolebennett@wilson.biz,897-029-8485,"1202 Jared Plaza Apt. 896
Port Christinastad, SD 00830","72913 Daniel Divide
South Kevin, LA 14288",Hungary,Mechanical Keyboard,ELEC-7062,2,109.99,219.98,15,21.998,17.367995327014008,244.345995327014,PayPal,partially fulfilled,FedEx,a815ce27-515,Returned,219.98
68a968f9-4eee-41f0-90af-f247e4ece739,2023-11-29,62cb8779-066f-4c85-be53-205e79663837,Lauren,Stevenson,elizabeth93@madden.info,130.131.3991x7583,"Unit 1702 Box 7850
DPO AP 30997","27456 Carr Lodge
Martinstad, IL 83964",Lao People's Democratic Republic,Smart Home Hub,ELEC-6856,2,129.99,259.98,0,25.998000000000005,17.656052299781933,303.63405229978196,Apple Pay,partially fulfilled,UPS,71d3f574-c73,Partially Returned,129.99
69eb0709-0b7a-4d88-aa96-7772995d8d0d,2024-12-28,627abba1-8a1c-4df5-96aa-e69dae1bab43,Andre,Lewis,stephanie44@ashley.info,(262)176-2050x45867,"45319 Michael Burgs
North Brianside, OK 65085","444 Jones Point
Kimville, CT 68657",Equatorial Guinea,VR Headset,ELEC-3096,1,249.99,249.99,0,24.999000000000002,12.49844361337786,287.4874436133779,Google Pay,fulfilled,USPS,3df66150-6ee,Partially Returned,124.995
f2877275-e184-4d0f-aac9-e970cd4415f0,2024-03-25,9982fb49-181f-436c-babb-038d8c660e19,Daniel,Gillespie,zandrade@deleon.com,7255515445,"31424 Green Mountains Apt. 698
Aprilside, ME 94307","2358 Anthony Port Apt. 374
South Anthony, OR 91711",Djibouti,4K Action Camera,ELEC-5667,3,149.99,449.97,5,44.99700000000001,21.728322859974135,511.6953228599742,Bank Transfer,partially fulfilled,FedEx,a08f0d4d-d0b,Returned,449.97
91ecddb9-c557-4a2e-9b12-2f084a16bf70,2024-12-29,b0580029-ac6b-4fb7-afc6-74e3f40d904b,Daniel,Berry,xlutz@le-martin.com,(819)515-3800,"919 Raymond Flats Suite 068
East Jeffreyview, KS 57365","20041 John Shoal
South Randall, GA 02713",Turks and Caicos Islands,Noise Cancelling Headphones,ELEC-2568,3,299.99,899.97,15,89.99700000000001,22.92389506296139,997.8908950629615,PayPal,partially fulfilled,UPS,b171acbc-a8a,Not Returned,0.0
489ee2cb-a60f-4368-a7db-fcf7d4b93d25,2025-02-04,51525b65-ca72-492b-8eb9-88b91bc36d9d,Melissa,Kirby,nharrison@yahoo.com,9287634767,"21749 Laura Mountains
Johnton, VT 90011","93500 Jennifer Forest
East Sarah, MN 39637",Iceland,Wireless Earbuds,ELEC-2196,3,49.99,149.97,5,14.997,19.43287506347943,179.3998750634794,Credit Card,unfulfilled,,,Partially Returned,74.985
9be95aee-daba-4bba-8b5a-af148d63c53e,2023-10-18,33826757-52c6-4908-af71-917df2ff7aee,Scott,Montes,perickson@hudson.net,104-136-6134x1327,"PSC 0723, Box 2992
APO AA 91979","684 Joel Plains Apt. 078
Rebeccastad, PA 01448",Cote d'Ivoire,VR Headset,ELEC-9077,1,249.99,249.99,5,24.999000000000002,16.766845285074947,286.755845285075,Credit Card,partially fulfilled,USPS,4b5f3689-8ef,Partially Returned,124.995
848c182c-4bc2-4f17-a205-0158a705354d,2024-10-15,a2a101a1-bec7-496a-8780-e2608a0cf7ff,Hector,Martinez,amandaconrad@johnson.com,9674010542,"4090 Devin Valley Apt. 808
Camerontown, NV 46834","561 Shannon Center
East Luis, HI 68719",Gabon,Mechanical Keyboard,ELEC-6209,3,109.99,329.96999999999997,0,32.997,5.634199860230602,368.60119986023057,Credit Card,partially fulfilled,DHL,dc6e7281-1da,Returned,329.96999999999997
3945a34d-6c71-4d65-8f63-579d377d8e6e,2023-08-09,86adad68-599b-442d-acbb-681660483aa3,Laura,Walker,ipark@smith.com,614.496.9468x5446,"135 Chavez Creek Apt. 264
North Cynthia, OH 65302","27337 Robbins Common
West Johnathanshire, MA 58818",Malaysia,4K Action Camera,ELEC-5650,2,149.99,299.98,15,29.998000000000005,12.15593156441197,327.13393156441197,Bank Transfer,unfulfilled,,,Partially Returned,149.99
a31546e2-20c0-46e3-9a4d-e82d09097187,2023-08-13,9d351971-6e83-4184-9f3b-f05286bd1760,Brandy,Wade,michaelwiggins@fields.org,001-931-747-2306x4753,"341 Martin Extensions Suite 450
East Margaretburgh, NH 47845","USCGC Cruz
FPO AA 08717",Indonesia,Smart Home Hub,ELEC-1132,3,129.99,389.97,10,38.99700000000001,14.708737993920431,433.67573799392045,Apple Pay,unfulfilled,,,Not Returned,0.0
30f2cfde-05d2-4577-88b6-7caa584666bf,2025-02-23,8a5ffd2c-73a9-4c6c-9b6e-faa6c97a931b,James,Suarez,jonesandre@lee-armstrong.biz,+1-493-292-0313,"4880 Stevens Lodge
Port Johnshire, TX 51840","20569 Linda Corner Apt. 537
East Kurtfort, PA 49455",Netherlands,Portable Charger,ELEC-4289,2,39.99,79.98,15,7.998000000000001,11.904282007234716,84.88228200723472,Credit Card,unfulfilled,,,Not Returned,0.0
407a4269-811d-4e8f-8521-6b158f31b678,2023-12-03,17b09343-2b80-4b50-905d-305ab0887d48,Alexis,Scott,dunnelaine@hotmail.com,014-994-9946,"945 Green Rapids Suite 159
North Caroline, WY 62912","318 Whitaker Hills
Greenefort, NY 62882",Slovakia (Slovak Republic),Smartwatch,ELEC-6114,2,199.99,399.98,5,39.998000000000005,9.978764606927406,444.95676460692744,Credit Card,partially fulfilled,DHL,7fc43878-bb1,Not Returned,0.0
20068d10-24fd-46c3-a1fb-d800f307c216,2023-05-13,c0272240-6618-4bb3-9ac8-12b8943ce6b2,Jennifer,Keller,joannagreen@hotmail.com,734.288.2177x9566,"46642 Johnson Loaf Suite 896
Brendahaven, OH 12331","3402 Williams Creek
Port Wesleyview, MO 99062",Niger,Bluetooth Speaker,ELEC-9164,2,79.99,159.98,5,15.998,18.598897028372107,189.5768970283721,PayPal,unfulfilled,,,Returned,159.98
4be918cc-fed3-42c4-9d0b-c1534055fb1e,2023-07-03,f5a221e9-8e9e-4fe0-adce-789500130dcf,Jordan,Hernandez,breanna21@ayala-sherman.com,643.334.8856x65378,"437 Miller Alley Suite 976
North Robertport, CA 79770","79995 Thompson Highway
Danielport, IN 16555",Bangladesh,Portable Charger,ELEC-2622,2,39.99,79.98,15,7.998000000000001,14.500780998158753,87.47878099815875,Bank Transfer,fulfilled,USPS,2a18373a-b51,Not Returned,0.0
57b2e86b-47c7-472f-8229-625afdc9c617,2024-07-26,48fe0f38-784b-4c10-b37f-7c1218b29536,Sherri,Padilla,anthonypeterson@hotmail.com,(808)596-5022,"20542 Michael Brooks Apt. 265
Mcguireburgh, TN 54418","6794 Steven Court Apt. 592
Hannahland, GA 64841",Timor-Leste,Wireless Earbuds,ELEC-8353,3,49.99,149.97,0,14.997,17.292263094221603,182.25926309422158,PayPal,fulfilled,USPS,db16d989-c0a,Partially Returned,74.985
af71e3ce-22af-4e23-a3ce-8f25856d84b5,2024-01-15,702c666a-987e-4738-98c0-9c6795568b55,Christopher,Miller,johnparks@blair-green.com,001-786-944-2217x8128,"89887 Jessica Parks Apt. 023
Lawrencechester, DE 86561","553 Wallace Circles Suite 052
Stevenport, DC 44228",Uganda,Gaming Mouse,ELEC-4515,3,59.99,179.97,10,17.997,5.838782213468175,193.80578221346815,PayPal,unfulfilled,,,Returned,179.97
2325fdfa-6fe0-4da1-b463-f6a6992ce1cf,2024-10-22,8647c638-09ae-4f21-ba0a-ea40e5148cc3,Harold,Guerrero,leslie68@gmail.com,0746857985,"277 Lori Keys
New Derrickbury, NE 27193","183 John Road
Benjamintown, NC 98136",Cyprus,Smartwatch,ELEC-8108,2,199.99,399.98,5,39.998000000000005,24.431674224646123,459.40967422464615,Apple Pay,fulfilled,UPS,349c113c-365,Partially Returned,199.99
99b514f9-8cb2-4f67-96cb-3e2480ff4185,2025-01-28,bb291042-9018-43bc-80b3-1118b018ac82,Dennis,Hill,berrygeorge@valencia.biz,001-984-789-3355,"46790 Hammond Meadow
Kevinfurt, OR 94256","77821 Elizabeth Pine
Watkinsberg, AL 87324",Nigeria,Smart Home Hub,ELEC-2455,3,129.99,389.97,10,38.99700000000001,6.767292306576477,425.7342923065765,Apple Pay,partially fulfilled,FedEx,703606c7-a2b,Returned,389.97
8e3b5453-2c35-45a6-8a7d-4a75a4a9d8b5,2023-06-26,7d024972-4f8c-4ed5-a6ed-146ed0911838,Wanda,Schwartz,lvalencia@yahoo.com,5901722362,"USCGC Gibson
FPO AE 13432","2826 Davis Points
Josephhaven, UT 25231",Norway,4K Action Camera,ELEC-2652,2,149.99,299.98,15,29.998000000000005,20.783286232429557,335.76128623242954,Credit Card,unfulfilled,,,Returned,299.98
87aa49d2-b57e-448c-b9cc-de9e61cf887f,2025-02-24,5335b4b8-0bce-4cd5-8345-db654a910148,Edward,Green,kevin81@price-larson.org,851.367.9928x0372,"492 Smith Haven Suite 516
Mccallland, SC 86303","3029 Scott Summit Suite 176
Samuelstad, SD 80630",Burundi,Smartwatch,ELEC-2943,3,199.99,599.97,0,59.99700000000001,10.608598028338548,670.5755980283385,PayPal,fulfilled,FedEx,568a4153-124,Not Returned,0.0
090ad312-5001-4f3d-b2a2-30db4685705d,2024-03-28,98fa6e98-4b6c-49a5-9efd-848c4a0f19e8,Marisa,Lam,jasonrobinson@hotmail.com,1483689014,"4678 Martinez Neck
New Valerie, CT 90968","352 Mills Rapid Suite 641
Adamview, CO 75172",Equatorial Guinea,Gaming Mouse,ELEC-8186,2,59.99,119.98,0,11.998000000000001,6.325548938396668,138.3035489383967,Google Pay,unfulfilled,,,Partially Returned,59.99
f997e729-6bab-4a14-8b78-ca7dc4ed72ed,2024-11-25,31afce40-3b24-440c-bf73-038927b019a5,Corey,Preston,garymoore@hotmail.com,035.576.9738,"149 Kathy Forges
New Karla, SC 53540","9167 Aguilar Courts Suite 530
Kelleyville, GA 41467",Belize,Smart Home Hub,ELEC-7983,1,129.99,129.99,5,12.999000000000002,6.311911322633554,144.30091132263357,Google Pay,fulfilled,DHL,318aa602-9b9,Returned,129.99
7dfda413-fbca-4697-b2fb-78fc0f4356db,2024-05-19,649154c8-30e0-447f-9f33-bd46e0eb2bd7,Michael,Rivera,sherry27@gmail.com,364-937-9374x86554,"PSC 7760, Box 3495
APO AE 27389","3181 Melanie Road Suite 358
Lake Jamesview, AZ 59802",Nicaragua,Wireless Earbuds,ELEC-1702,3,49.99,149.97,15,14.997,7.91642344746095,157.88342344746093,Apple Pay,partially fulfilled,UPS,ff100ea8-062,Not Returned,0.0
08408596-ae56-479f-8b37-f528db7cb6c8,2024-03-25,3b4af4ab-73fa-40ee-85f8-17489dca02d1,Gerald,Wilson,whitney64@gmail.com,3874451374,"Unit 7873 Box 6656
DPO AP 76027","0949 George Garden Apt. 600
East Meredith, DE 08985",Sweden,Smart Home Hub,ELEC-3516,2,129.99,259.98,15,25.998000000000005,18.817860595828456,289.79586059582846,Credit Card,partially fulfilled,UPS,7596dec9-d39,Returned,259.98
febc9a02-9a4c-4e33-a577-bd89a716e99b,2023-07-03,8a173490-477e-41bc-8578-51ccc4a755a9,Samantha,Moody,hallchristopher@cruz.info,001-897-889-0829x201,"70656 Victoria Path Apt. 366
East Kyle, MI 40590","15264 Ellis Hills
South Dawn, UT 39283",Cayman Islands,Gaming Mouse,ELEC-4671,1,59.99,59.99,5,5.9990000000000006,11.336930511774739,72.32593051177474,Credit Card,unfulfilled,,,Returned,59.99
ba9feee7-798d-4eb8-9417-93239d68c47d,2023-10-13,cbd4eeb7-064f-49ff-bbfc-bead88c73ce6,Daniel,Callahan,amanda59@alexander.com,0574191399,"65849 Thomas Forks Suite 803
Lauraside, IN 35024","7137 Avila Shore
West Stephanie, NV 32476",Japan,Smart Home Hub,ELEC-4668,3,129.99,389.97,0,38.99700000000001,24.135650550040758,453.1026505500408,Apple Pay,unfulfilled,,,Returned,389.97
c92326a3-9a4a-4919-b21e-d2a2d05fb279,2024-06-20,292bd9be-816b-4afe-961d-47e27ad604c1,Sheila,Johnson,bjames@gmail.com,001-556-314-1187x38010,"744 Bauer Tunnel Apt. 942
New Anne, WA 86575","Unit 0508 Box 2941
DPO AA 41794",Sweden,Wireless Earbuds,ELEC-3725,3,49.99,149.97,5,14.997,7.388912971671484,167.35591297167147,Bank Transfer,partially fulfilled,FedEx,ca6e9f39-8b9,Returned,149.97
0ce54afb-4806-4a03-97b9-23f033ea6f93,2024-06-15,a3d2a7d2-5110-480d-9a82-f7e4fd63c32e,James,Ferguson,melaniemclaughlin@miller-davis.com,955.648.6933,"93114 Jennings Stream Apt. 667
New Juliemouth, PA 82831","414 Charles Key
Katherineview, MO 04456",Chad,VR Headset,ELEC-7255,3,249.99,749.97,5,74.997,13.118081424194123,833.0850814241941,Apple Pay,fulfilled,USPS,f349d499-081,Partially Returned,374.985
48ffb723-08c9-4eea-a17f-98486d0109e7,2024-12-18,a312074a-ed8c-4e85-a0e7-e4035ca7cdc6,David,Perry,beckmichelle@mullins-contreras.info,(067)719-7271x17942,"949 Zimmerman Underpass Apt. 425
Georgeberg, NH 81698","2272 Jackson Course
Comptonhaven, CT 14590",Libyan Arab Jamahiriya,Smart Home Hub,ELEC-9448,2,129.99,259.98,5,25.998000000000005,24.91806120203507,305.89606120203507,Apple Pay,partially fulfilled,UPS,9e5e2c4f-23d,Partially Returned,129.99
7806dc40-b2c1-4f46-aa9c-316351602825,2023-10-07,e01bf4af-a9e9-460d-98c7-82f8280b1ae9,Desiree,Ryan,howardteresa@harrison.org,475-653-7360x442,"PSC 4483, Box 9797
APO AP 66230","078 Kayla Mission Apt. 480
Kathleentown, MT 06898",Cape Verde,VR Headset,ELEC-8335,3,249.99,749.97,5,74.997,15.013111681444915,834.9801116814449,PayPal,unfulfilled,,,Not Returned,0.0
93eb1507-8425-4cf7-ba88-6e496f9886e8,2023-06-07,d57a5d95-3d23-43fa-a2c3-e6b454d1ecae,Brian,Mahoney,sanchezjeffery@hotmail.com,+1-224-351-4509x25929,"67999 Victoria Key
North Brendanbury, ID 24483","41131 Kenneth Parkways
Stephaniechester, KS 68761",United Kingdom,Noise Cancelling Headphones,ELEC-6610,1,299.99,299.99,15,29.999000000000002,23.283242023437552,338.27224202343757,Bank Transfer,fulfilled,UPS,25061cc4-1d1,Partially Returned,149.995
